row_id,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,services_count,services_count_minmax,services_count_z
1634,1,1,1.0,0,1,20.0,0,False,True,False,True,False,False,False,False,0,0.0,-1.020871814608924
1635,0,1,0.0,0,0,42.0,0,True,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
1636,1,1,1.0,0,1,41.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1637,1,1,0.0,0,1,55.0,1,False,True,True,False,False,True,True,False,1,1.0,0.9795549114881584
1638,1,1,0.0,1,1,18.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
1639,1,0,1.0,1,0,16.0,1,True,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
1640,0,0,0.0,0,0,36.0,1,False,True,True,False,True,False,False,False,1,1.0,0.9795549114881584
1641,1,0,0.0,0,0,66.0,1,False,False,False,True,False,False,True,False,1,1.0,0.9795549114881584
1642,0,1,0.0,1,0,29.0,1,False,False,True,False,False,False,False,True,1,1.0,0.9795549114881584
1643,0,1,1.0,1,0,49.0,1,False,False,False,False,True,False,False,True,1,1.0,0.9795549114881584
1644,0,0,0.0,1,1,72.0,1,False,True,False,False,False,False,False,False,1,1.0,0.9795549114881584
1645,1,1,1.0,1,0,8.0,1,False,False,False,True,False,True,False,False,1,1.0,0.9795549114881584
1646,0,1,1.0,0,1,69.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1647,0,0,0.0,1,1,5.0,1,False,True,False,True,True,False,False,False,1,1.0,0.9795549114881584
1648,0,0,1.0,1,1,61.0,1,False,True,False,True,True,False,True,False,1,1.0,0.9795549114881584
1649,1,0,0.0,1,0,37.0,1,False,True,True,False,False,True,True,False,1,1.0,0.9795549114881584
1650,0,1,0.0,1,0,15.0,1,False,True,False,False,False,False,False,True,1,1.0,0.9795549114881584
1651,0,0,1.0,0,0,27.0,0,True,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
1652,0,1,1.0,0,0,48.0,0,False,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1653,0,0,0.0,1,1,4.0,0,False,True,False,True,False,True,True,False,0,0.0,-1.020871814608924
1654,0,0,0.0,0,1,19.0,0,False,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
1655,0,1,0.0,0,1,57.0,0,False,True,True,False,False,True,True,False,0,0.0,-1.020871814608924
1656,1,1,1.0,1,0,19.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
1657,0,1,1.0,1,0,42.0,0,False,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
1658,0,0,1.0,1,0,48.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
1659,0,1,1.0,0,0,7.0,1,True,False,False,True,True,False,True,False,1,1.0,0.9795549114881584
1660,1,0,1.0,1,0,44.0,0,False,False,True,False,True,False,False,False,0,0.0,-1.020871814608924
1661,1,1,1.0,1,0,27.0,1,True,False,False,True,False,True,False,False,1,1.0,0.9795549114881584
1662,1,1,0.0,1,0,56.0,1,True,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
1663,1,0,0.0,1,0,3.0,0,False,True,True,False,False,True,False,True,0,0.0,-1.020871814608924
1664,0,0,1.0,1,0,13.0,0,True,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
1665,1,1,1.0,1,0,70.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1666,1,1,1.0,0,0,59.0,0,False,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
1667,0,1,0.0,1,1,38.0,0,False,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
1668,0,0,0.0,1,1,69.0,0,True,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
1669,0,0,0.0,0,0,1.0,1,True,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
1670,1,1,1.0,1,1,50.0,1,False,False,False,True,False,True,False,False,1,1.0,0.9795549114881584
1671,1,0,0.0,0,0,9.0,1,False,True,True,False,True,False,False,False,1,1.0,0.9795549114881584
1672,1,1,0.0,1,0,53.0,0,False,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
1673,1,1,1.0,0,0,10.0,1,True,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
1674,0,0,0.0,1,1,7.0,0,False,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1675,1,0,0.0,0,0,58.0,0,False,True,False,False,True,False,False,False,0,0.0,-1.020871814608924
1676,0,1,1.0,1,1,39.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
1677,0,0,0.0,0,0,25.0,0,False,True,True,False,True,False,True,False,0,0.0,-1.020871814608924
1678,0,1,0.0,1,0,42.0,1,True,False,False,True,False,True,False,False,1,1.0,0.9795549114881584
1679,1,0,0.0,0,0,38.0,0,False,True,True,False,False,True,False,True,0,0.0,-1.020871814608924
1680,0,0,0.0,0,0,29.0,0,True,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1681,1,1,0.0,1,0,47.0,0,True,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
1682,0,0,1.0,0,0,47.0,0,True,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
1683,0,1,1.0,1,0,8.0,0,False,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
1684,1,1,0.0,1,1,26.0,1,True,False,False,True,False,True,True,False,1,1.0,0.9795549114881584
1685,1,1,1.0,0,0,15.0,1,False,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
1686,0,1,1.0,1,0,48.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
1687,1,0,0.0,0,0,3.0,0,False,True,False,False,True,False,False,True,0,0.0,-1.020871814608924
1688,0,1,0.0,0,1,49.0,1,False,True,True,False,True,False,True,False,1,1.0,0.9795549114881584
1689,1,1,0.0,0,0,55.0,1,False,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
1690,0,1,0.0,1,0,44.0,0,False,True,False,False,True,False,False,True,0,0.0,-1.020871814608924
1691,1,1,0.0,0,1,7.0,1,True,False,False,False,False,False,True,False,1,1.0,0.9795549114881584
1692,0,1,1.0,0,1,3.0,0,False,False,True,False,True,False,False,False,0,0.0,-1.020871814608924
1693,1,1,1.0,1,0,53.0,0,False,True,False,True,False,True,True,False,0,0.0,-1.020871814608924
1694,1,1,0.0,1,0,33.0,1,True,False,False,False,False,True,False,False,1,1.0,0.9795549114881584
1695,1,0,1.0,1,1,11.0,1,True,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1696,1,0,0.0,1,1,72.0,1,False,True,False,True,False,True,False,True,1,1.0,0.9795549114881584
1697,0,0,1.0,0,0,34.0,0,False,True,False,False,True,False,False,False,0,0.0,-1.020871814608924
1698,0,1,1.0,0,1,35.0,0,False,True,True,False,True,False,True,False,0,0.0,-1.020871814608924
1699,1,0,1.0,1,1,20.0,0,False,True,False,True,False,False,False,True,0,0.0,-1.020871814608924
1700,1,0,0.0,1,0,60.0,0,False,True,False,False,True,False,False,True,0,0.0,-1.020871814608924
1701,0,1,1.0,0,1,33.0,1,False,False,True,False,False,False,False,False,1,1.0,0.9795549114881584
1702,0,1,0.0,1,1,48.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
1703,1,1,0.0,0,0,16.0,1,True,False,False,False,True,False,False,True,1,1.0,0.9795549114881584
1704,0,0,1.0,1,0,47.0,1,False,True,False,True,True,False,False,True,1,1.0,0.9795549114881584
1705,0,1,1.0,1,0,70.0,0,True,False,True,False,True,False,True,False,0,0.0,-1.020871814608924
1706,0,0,0.0,1,0,37.0,1,False,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
1707,0,0,0.0,0,0,6.0,0,False,True,False,True,False,True,True,False,0,0.0,-1.020871814608924
1708,1,0,1.0,1,0,24.0,0,False,True,False,True,False,True,True,False,0,0.0,-1.020871814608924
1709,1,1,1.0,1,1,66.0,1,False,True,False,False,False,False,False,False,1,1.0,0.9795549114881584
1710,0,1,1.0,1,1,15.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
1711,0,1,0.0,0,0,53.0,1,False,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
1712,1,1,0.0,1,1,46.0,1,True,False,True,False,False,False,False,True,1,1.0,0.9795549114881584
1713,0,0,0.0,0,1,70.0,0,True,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
1714,1,1,0.0,0,0,15.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1715,0,1,1.0,0,1,15.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1716,0,0,0.0,0,1,50.0,1,True,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
1717,1,0,1.0,0,0,6.0,0,False,True,False,True,False,False,True,False,0,0.0,-1.020871814608924
1718,0,0,0.0,1,0,17.0,0,True,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
1719,1,0,0.0,1,0,22.0,1,False,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
1720,1,1,0.0,1,1,37.0,1,False,True,False,True,False,True,False,False,1,1.0,0.9795549114881584
1721,1,0,1.0,1,0,49.0,1,False,True,False,True,True,False,False,False,1,1.0,0.9795549114881584
1722,0,1,1.0,0,0,67.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
1723,1,0,0.0,0,0,41.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
1724,1,1,1.0,0,0,11.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
1725,1,1,1.0,1,1,72.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
1726,1,1,0.0,1,1,64.0,0,True,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
1727,1,1,0.0,0,1,2.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1728,0,0,1.0,0,1,56.0,0,True,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1729,0,0,1.0,0,0,28.0,1,True,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
1730,0,1,1.0,0,1,23.0,0,True,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
1731,1,0,0.0,0,0,28.0,0,False,False,True,False,True,False,False,False,0,0.0,-1.020871814608924
1732,1,1,0.0,1,0,8.0,0,False,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
1733,1,0,1.0,0,1,29.0,0,False,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
1734,0,1,1.0,1,0,24.0,1,False,True,False,False,False,True,True,False,1,1.0,0.9795549114881584
1735,1,0,1.0,1,0,28.0,1,False,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
1736,1,1,1.0,0,0,7.0,1,True,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
1737,0,1,1.0,1,0,23.0,1,True,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
1738,0,1,1.0,1,0,49.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
1739,1,1,0.0,1,1,9.0,0,False,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1740,1,1,1.0,1,0,12.0,1,False,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1741,0,0,0.0,1,0,24.0,1,False,True,False,False,True,False,True,False,1,1.0,0.9795549114881584
1742,0,1,1.0,0,0,43.0,1,True,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
1743,0,1,0.0,1,0,5.0,0,False,True,False,True,True,False,True,False,0,0.0,-1.020871814608924
1744,0,1,0.0,0,0,24.0,0,True,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
1745,0,1,1.0,1,0,44.0,0,False,True,True,False,False,True,False,True,0,0.0,-1.020871814608924
1746,1,0,1.0,0,0,8.0,1,False,True,False,False,False,False,False,True,1,1.0,0.9795549114881584
1747,1,0,0.0,1,0,28.0,1,True,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
1748,0,1,0.0,1,0,63.0,0,False,True,False,True,False,True,False,True,0,0.0,-1.020871814608924
1749,1,1,1.0,0,1,37.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
1750,0,1,1.0,0,0,52.0,0,False,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1751,1,1,1.0,0,1,23.0,1,True,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
1752,1,1,0.0,1,1,29.0,0,False,True,True,False,False,True,False,False,0,0.0,-1.020871814608924
1753,1,0,0.0,1,0,47.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
1754,0,1,0.0,0,1,12.0,1,True,False,False,False,True,False,False,True,1,1.0,0.9795549114881584
1755,1,1,1.0,1,0,12.0,1,False,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
1756,0,0,1.0,0,0,23.0,1,False,False,True,False,True,False,False,True,1,1.0,0.9795549114881584
1757,0,1,1.0,1,1,10.0,0,True,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
1758,1,1,1.0,1,1,47.0,0,False,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
1759,0,1,1.0,0,0,25.0,1,True,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
1760,1,0,1.0,0,1,37.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
1761,0,1,0.0,0,0,58.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1762,0,0,0.0,1,0,68.0,0,False,True,True,False,True,False,False,True,0,0.0,-1.020871814608924
1763,1,0,1.0,1,1,44.0,1,True,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
1764,1,0,1.0,1,1,9.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
1765,1,0,0.0,0,1,59.0,0,False,True,False,False,False,True,False,True,0,0.0,-1.020871814608924
1766,1,1,0.0,0,1,7.0,0,True,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
1767,0,0,1.0,1,0,44.0,0,True,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
1768,0,0,0.0,0,1,60.0,1,False,False,False,True,True,False,True,False,1,1.0,0.9795549114881584
1769,0,1,0.0,0,1,29.0,0,False,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
1770,1,1,0.0,0,1,45.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
1771,1,0,0.0,1,1,69.0,0,True,False,False,True,False,False,False,True,0,0.0,-1.020871814608924
1772,1,0,1.0,1,0,17.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1773,0,1,1.0,1,0,35.0,0,False,True,False,False,True,False,True,False,0,0.0,-1.020871814608924
1774,1,0,1.0,0,1,57.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1775,1,0,1.0,0,0,17.0,0,True,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
1776,0,1,0.0,0,0,11.0,1,False,True,False,True,False,True,False,True,1,1.0,0.9795549114881584
1777,0,0,0.0,0,0,48.0,1,False,True,True,False,False,False,True,False,1,1.0,0.9795549114881584
1778,0,1,1.0,0,0,26.0,1,False,True,True,False,False,False,False,True,1,1.0,0.9795549114881584
1779,1,1,0.0,0,0,67.0,0,False,True,False,False,False,False,False,False,0,0.0,-1.020871814608924
1780,1,0,1.0,0,1,25.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
1781,1,1,0.0,1,1,34.0,0,True,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
1782,0,0,1.0,1,1,9.0,0,True,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
1783,1,0,1.0,0,0,30.0,1,False,True,True,False,False,True,False,False,1,1.0,0.9795549114881584
1784,1,1,1.0,1,0,30.0,0,False,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
1785,1,1,1.0,1,1,6.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1786,0,1,1.0,1,0,26.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
1787,1,1,1.0,1,0,14.0,0,False,True,False,True,False,True,False,True,0,0.0,-1.020871814608924
1788,0,1,0.0,0,1,10.0,1,False,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
1789,1,1,0.0,1,1,14.0,1,True,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
1790,1,0,1.0,1,0,71.0,0,False,True,False,True,True,False,False,True,0,0.0,-1.020871814608924
1791,0,1,0.0,0,0,39.0,0,False,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
1792,1,1,0.0,1,1,31.0,1,True,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1793,1,1,0.0,0,1,16.0,1,False,True,False,False,False,False,False,False,1,1.0,0.9795549114881584
1794,1,0,0.0,0,1,15.0,0,True,False,False,True,True,False,False,True,0,0.0,-1.020871814608924
1795,1,0,0.0,1,0,38.0,0,False,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
1796,1,0,1.0,1,1,71.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
1797,0,0,0.0,1,0,21.0,0,True,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
1798,1,0,1.0,0,1,67.0,1,False,False,False,False,False,False,True,False,1,1.0,0.9795549114881584
1799,0,0,0.0,1,1,61.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
1800,1,0,0.0,1,0,32.0,1,False,True,True,False,False,True,False,False,1,1.0,0.9795549114881584
1801,0,1,0.0,1,1,66.0,1,False,True,True,False,False,True,True,False,1,1.0,0.9795549114881584
1802,0,1,0.0,1,0,59.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
1803,0,0,0.0,0,0,22.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
1804,0,1,1.0,0,1,17.0,0,False,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
1805,1,0,1.0,0,1,55.0,1,False,True,False,False,True,False,False,False,1,1.0,0.9795549114881584
1806,1,1,0.0,0,0,72.0,0,True,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
1807,1,0,1.0,1,1,21.0,1,False,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
1808,1,0,1.0,1,1,35.0,0,True,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
1809,0,1,0.0,0,1,15.0,1,False,True,True,False,False,False,False,False,1,1.0,0.9795549114881584
1810,0,1,0.0,0,1,42.0,1,False,True,False,True,False,False,True,False,1,1.0,0.9795549114881584
1811,0,0,0.0,1,1,39.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1812,1,0,0.0,1,1,23.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1813,1,1,0.0,0,0,15.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1814,1,0,1.0,0,1,54.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
1815,1,1,1.0,1,1,38.0,1,False,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
1816,0,0,1.0,0,0,28.0,0,False,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
1817,0,1,0.0,0,1,4.0,0,False,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
1818,0,1,1.0,0,0,10.0,1,False,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
1819,1,1,1.0,1,0,12.0,0,False,True,False,True,False,True,False,True,0,0.0,-1.020871814608924
1820,1,1,0.0,1,1,7.0,0,False,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
1821,0,1,1.0,1,0,44.0,0,False,False,False,True,False,False,False,True,0,0.0,-1.020871814608924
1822,0,0,0.0,0,0,23.0,0,False,True,False,False,False,True,False,True,0,0.0,-1.020871814608924
1823,0,0,0.0,1,0,2.0,1,False,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1824,0,0,1.0,0,1,20.0,1,False,False,False,False,True,False,False,True,1,1.0,0.9795549114881584
1825,0,1,1.0,1,0,70.0,0,True,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
1826,1,1,0.0,1,1,41.0,1,False,True,False,True,False,False,False,True,1,1.0,0.9795549114881584
1827,0,0,0.0,0,0,58.0,1,True,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
1828,1,0,1.0,0,0,43.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1829,0,1,0.0,1,0,39.0,0,False,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
1830,1,1,0.0,0,1,5.0,1,True,False,False,False,False,False,True,False,1,1.0,0.9795549114881584
1831,1,0,0.0,1,0,11.0,0,False,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
1832,1,0,1.0,1,0,55.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
1833,0,1,1.0,0,1,69.0,0,True,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1834,1,1,0.0,0,1,59.0,0,False,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
1835,1,1,1.0,1,0,49.0,1,False,False,False,False,False,True,True,False,1,1.0,0.9795549114881584
1836,0,0,1.0,1,0,59.0,0,False,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
1837,1,0,0.0,1,0,23.0,1,False,True,True,False,False,True,True,False,1,1.0,0.9795549114881584
1838,0,0,0.0,1,0,58.0,1,False,True,False,True,True,False,False,True,1,1.0,0.9795549114881584
1839,0,1,1.0,1,0,62.0,0,False,True,True,False,False,True,True,False,0,0.0,-1.020871814608924
1840,1,1,1.0,0,1,54.0,1,False,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
1841,1,0,0.0,0,1,65.0,1,False,False,False,True,True,False,True,False,1,1.0,0.9795549114881584
1842,0,1,1.0,0,0,14.0,1,False,True,False,False,False,False,True,False,1,1.0,0.9795549114881584
1843,1,1,0.0,0,0,5.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
1844,1,0,1.0,1,1,62.0,1,True,False,False,True,False,False,True,False,1,1.0,0.9795549114881584
1845,0,0,0.0,1,0,63.0,1,False,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
1846,0,0,0.0,1,1,43.0,0,False,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
1847,1,0,1.0,0,0,39.0,0,True,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
1848,1,0,0.0,1,1,62.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
1849,0,1,1.0,0,0,6.0,0,False,True,False,False,False,True,True,False,0,0.0,-1.020871814608924
1850,1,1,1.0,0,1,42.0,1,False,True,True,False,True,False,True,False,1,1.0,0.9795549114881584
1851,1,0,1.0,0,1,10.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
1852,0,0,0.0,1,0,16.0,0,True,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
1853,1,1,0.0,0,0,59.0,1,False,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
1854,0,1,1.0,0,1,15.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
1855,0,1,1.0,1,0,43.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
1856,1,0,0.0,1,0,27.0,1,False,True,False,True,False,False,True,False,1,1.0,0.9795549114881584
1857,0,0,0.0,1,0,60.0,1,False,True,True,False,True,False,False,True,1,1.0,0.9795549114881584
1858,0,1,0.0,0,0,8.0,1,False,True,False,False,False,True,False,False,1,1.0,0.9795549114881584
1859,0,1,0.0,1,1,7.0,1,True,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
1860,0,0,0.0,1,0,4.0,1,False,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
1861,1,1,1.0,1,0,5.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1862,0,1,0.0,1,1,5.0,0,True,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
1863,0,1,1.0,0,1,69.0,1,False,True,False,True,False,False,False,True,1,1.0,0.9795549114881584
1864,1,0,0.0,0,0,3.0,0,False,True,False,True,True,False,True,False,0,0.0,-1.020871814608924
1865,1,0,1.0,1,0,1.0,0,True,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
1866,0,0,1.0,0,0,52.0,0,False,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
1867,0,1,0.0,0,1,33.0,0,False,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
1868,0,0,0.0,1,1,37.0,1,False,True,False,False,False,False,False,True,1,1.0,0.9795549114881584
1869,0,0,0.0,1,1,4.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
1870,1,1,0.0,0,0,9.0,1,False,True,True,False,False,False,False,True,1,1.0,0.9795549114881584
1871,1,1,1.0,0,1,66.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
1872,0,0,0.0,1,0,66.0,1,False,True,False,True,True,False,True,False,1,1.0,0.9795549114881584
1873,1,1,0.0,0,1,36.0,0,False,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
1874,1,0,0.0,0,1,9.0,0,True,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
1875,1,1,1.0,1,0,38.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
1876,0,0,1.0,0,0,5.0,1,False,True,True,False,False,False,True,False,1,1.0,0.9795549114881584
1877,0,0,0.0,0,0,43.0,0,True,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
1878,1,0,0.0,1,0,36.0,1,False,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
1879,1,1,1.0,1,1,40.0,0,True,False,True,False,True,False,True,False,0,0.0,-1.020871814608924
1880,1,0,0.0,1,0,70.0,0,True,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
1881,0,0,0.0,0,0,42.0,0,True,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
1882,1,0,1.0,0,0,10.0,0,True,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
1883,0,1,0.0,0,0,38.0,0,False,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
1884,1,0,0.0,1,0,8.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
1885,1,1,0.0,1,1,66.0,0,True,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1886,1,1,0.0,1,1,9.0,1,False,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
1887,1,0,1.0,0,0,6.0,1,True,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
1888,1,0,0.0,0,1,43.0,0,True,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
1889,0,1,0.0,0,0,33.0,1,False,True,False,False,False,True,True,False,1,1.0,0.9795549114881584
1890,0,1,0.0,1,1,19.0,1,True,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
1891,1,0,1.0,0,1,69.0,0,True,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1892,0,0,1.0,0,1,29.0,0,False,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
1893,1,1,1.0,1,1,24.0,0,False,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
1894,1,1,0.0,1,0,58.0,0,False,True,False,False,False,False,False,True,0,0.0,-1.020871814608924
1895,0,1,1.0,1,1,40.0,1,False,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1896,1,0,0.0,0,0,25.0,1,True,False,False,True,False,False,True,False,1,1.0,0.9795549114881584
1897,0,1,0.0,1,0,22.0,0,True,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
1898,0,0,1.0,0,1,26.0,0,True,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
1899,1,1,1.0,1,1,34.0,0,False,True,True,False,False,False,False,False,0,0.0,-1.020871814608924
